probe_name,35D-0H-16C-A,35D-0H-16C-B,35D-2H-16C-A,37D-2H-16C-B,40D-5H-16C-A,40D-5H-16C-B,44D-9H-16C-A,44D-9H-16C-B
AT1G15120,-0.8335986392270937,-0.7582188250729319,-0.7735138444613671,-0.6099035769708157,-0.7946478546777025,-0.6423339253520397,-0.801996987704914,-0.6203358289555364
AT1G15270,-0.762755116672392,-0.8854431626012234,-0.7896695459413597,-0.6748295126318362,-0.728703674354228,-0.7135136285258061,-0.830385247362371,-0.7580477856435809
AT1G31330,1.1898730941178255,1.444080635760044,1.0969837695383682,1.3506531561409925,1.284930927687958,1.4212685727336056,1.3050219774411944,1.3798222720171425
AT1G17200,-0.5305297021819597,-0.32193505003509276,-0.6693927242612675,-0.5520768986882368,-0.6643386171227909,-0.5599505734323595,-0.6210840873440161,-0.5320272648013195
AT1G17220,-0.6583724284928563,-0.8380602951787981,-0.6642846715874462,-0.8385642032600756,-0.7724138015418184,-0.8264634569153159,-0.7081165149780613,-0.8583984267279182
AT1G21720,-0.36474543272034404,-0.2955666181644212,-0.3217481626348083,-0.24590528956708274,-0.32526930680055804,-0.34397588809673113,-0.40431233267896216,-0.23400129934100425
AT1G21750,-0.2184243060047462,0.11729342297815108,-0.11190223127887462,-0.12315267562348356,-0.3284907179083141,-0.26816859087573947,-0.16581359858309158,-0.15977270205892818
AT1G50200,-0.25068909918787685,-0.2399519814016593,-0.30440454192834576,-0.2954710138092933,-0.3236901837085209,-0.3582240066105561,-0.32910834656885735,-0.3783209597804482
AT1G50370,-0.47497864892770075,-0.49761305424959307,-0.46910954267841765,-0.4837949504483168,-0.5163432009370621,-0.5801658526912907,-0.5074065388034105,-0.44032221741040195
AT1G47530,-0.6896524793346706,-0.748113157020974,-0.6527024591293633,-0.6728933515286248,-0.7678027621130696,-0.7865809029556776,-0.7781533397908659,-0.7435355390867691
AT1G47420,-0.2820270760497685,-0.0890362101621552,-0.17646564123752168,0.0457451112799863,-0.16735699759683573,-0.07362697270620665,-0.2629313289901806,-0.03008879665763067
AT1G72970,-0.7030333899725577,-0.7376059392450972,-0.7204138550381559,-0.7301391814802403,-0.6728027168961103,-0.7904169348632459,-0.5647433527168266,-0.7581095398842481
AT1G64190,-0.5311089623827341,-0.656091345289569,-0.5211404047978057,-0.6758621318868822,-0.7235873155360274,-0.7990023396087558,-0.7724881388504524,-0.7839228124831731
AT1G64090,-0.24223190025657146,-0.2051510053286916,-0.16874416626546637,-0.1368348807528436,-0.16287228801545006,-0.2390025704991492,-0.21144648088334558,-0.19515788196128234
AT1G64230,-0.014756419412488833,0.15309827336091592,-0.015918357780094792,0.11764122691256736,0.20493706258186017,0.4191509039279182,0.1988759300866058,0.6492078506824992
AT1G64040,-0.7213380123170269,-0.7673875437690793,-0.7423903607278518,-0.7929353399277282,-0.7636338771500913,-0.7778737194194514,-0.7495160603118525,-0.7357545047626911
AT1G27530,-0.7468833871711752,-0.8705858228162257,-0.7228490894524197,-0.8263663883098441,-0.6645281118938353,-0.7501690445314584,-0.7938415885489342,-0.7275411907539423
AT1G70830,-0.0031712153970020634,-0.06460860195709135,0.647415738280779,0.6623478839493592,2.3090870002596198,1.5887144099687278,1.2090870911864995,1.3334448372760117
AT1G70782;AT1G70780,-0.9079756490065187,-0.8576023817428492,-0.8147346416198776,-0.7926771851139667,-0.772350636618137,-0.702979763128833,-0.6830900229116191,-0.5524679184621906
AT1G68590,-0.7584106651665845,-0.735330490809557,-0.747854789169614,-0.6987733716082164,-0.8613500140853547,-0.6764319867526464,-0.8069773841360468,-0.7771916002504391
AT1G68560,-0.4886491896659751,-0.46796529963358413,-0.6832319832496435,-0.6897379531265635,-0.6381251737949729,-0.6422121465613232,-0.634717922574242,-0.5746376908617458
AT1G48350,-0.009427225565364761,-0.303262987872866,-0.11101129185902209,-0.28062711201800633,-0.37605390544047523,-0.2729179637136811,-0.062221352815529846,-0.3329933471306613
AT1G48300,-0.47665850350994626,-0.6597052928048388,-0.3435464804405337,-0.5851852535531509,-0.35647277909921365,-0.6089056473003736,-0.5681051203078412,-0.6972816128269729
AT1G48410,0.6790235230549365,0.332925624722578,0.40799061818574117,0.02044593953135788,0.45671244837627506,0.19934018668472153,0.49938059975007937,0.28603116131819895
AT1G53850,-0.43605236343566517,-0.4280780270576443,-0.4484397481378389,-0.4760503060354714,-0.48059185413333944,-0.4759232078380074,-0.4739133728040426,-0.4473004466058051
AT1G53780;AT1G53750,-0.6544334591275908,-0.43082195017108976,-0.6237172300034942,-0.4010563326377519,-0.5601796579720155,-0.501374975097746,-0.659246374997571,-0.45810743872257986
AT1G53910,-0.5778552605852232,-0.368180193239748,-0.7382326434352067,-0.670892651721973,-0.5755918993502989,-0.5251218392874542,-0.5519810868620489,-0.32045723627520256
AT1G74690,-0.7349506270352238,-0.7046119369297644,-0.7884222307535661,-0.7786722864674046,-0.7850467862781161,-0.7399396261112763,-0.7665739180884823,-0.6898711039468987
AT1G74920,-0.3377519073642599,-0.42607027843805,-0.27345924607880095,-0.40757474168523006,-0.080442062611107,-0.20746186370358788,-0.32842354205957647,-0.15223868469751958
AT1G78040,1.6897746473860795,1.645792447075284,1.5315246225811114,1.6446914890153557,1.9736812555109133,1.9033299157846826,1.8082910368071614,2.0241042648989223
AT1G77940,1.6077514029564335,2.1865460752860124,1.7345994143461656,2.326865584380153,1.5855959644118456,1.7953121284191895,1.6637350303935323,1.635176057176364
AT1G52600,-0.6854818058890952,-0.7328542675120573,-0.645456151847896,-0.6540480501240343,-0.6768452720117256,-0.6530504589350876,-0.663915496651758,-0.7175370037658422
AT1G02730,-0.39892178456603,-0.23767653296611918,-0.3127793724749595,-0.34464950583086135,-0.28869681598897606,-0.39213939982508816,-0.3170308852233603,-0.4432246667217642
AT1G02840,-0.4640306311330657,-0.4939321817803369,-0.5424635549129431,-0.5820228570845724,-0.5162168710896993,-0.559767905246285,-0.5470629453863052,-0.5186265945765187
AT1G02870,-0.639372693907458,-0.683062101746119,-0.6749759446256767,-0.6739905094871113,-0.6829722696088301,-0.6676030244257035,-0.6817826688484467,-0.6731974589667319
AT1G02780,3.627400018976242,3.9306103761735853,3.858302011467991,3.8868305852375333,3.68614550143976,3.8841837255784992,3.565312642755414,3.759768953093621
AT1G02930;AT1G02920,-0.9638163323611649,-0.9872360176146538,-0.8468084607345688,-0.7003223004907856,-0.7311039414541245,-0.7054762283385203,-0.7007081752867512,-0.535856027722691
AT1G56110,0.1414700567363504,0.3400865947991308,0.05339672908443231,0.1874075653316164,-0.009507853316794934,0.0038852275848153188,-0.0074369920730693465,0.04321348701443596
AT1G56070,3.289923026005112,3.177035394285862,3.3317568143351433,3.1927168297362662,3.2086186784077038,2.956046672133056,3.068393588839142,2.98703813962389
AT1G80070,-0.299578660133231,-0.40713051645987725,-0.3320830599050978,-0.5142572184721753,-0.34725070024171634,-0.4470007450428499,-0.4462099176558666,-0.5401170703287337
AT1G79920;AT1G79930,-0.4377901440379882,-0.34582725860826485,-0.4931055110531125,-0.48792542746850087,-0.511668996584632,-0.5707279964107657,-0.5416467642674483,-0.5459219689514585
AT1G35680,-0.1061057530746019,0.021791513639449513,-0.14890591518341656,-0.018083666422547773,-0.2588829720113133,-0.15570587764909558,0.005013999004762585,-0.2867394208708653
AT1G64650,-0.3985163024254881,-0.5996736090789695,-0.4357884083759328,-0.6268772559756353,-0.5092055645610539,-0.6444650541895776,-0.5338026398884143,-0.6440494573717735
AT1G64510,-0.5983031456725574,-0.68038510358666,-0.6603051421787716,-0.6680529487705965,-0.762939062989595,-0.6045216108345812,-0.600353187199426,-0.7182163004131824
AT1G64520,-0.3802696061010964,-0.2631080154809802,-0.29537635580717336,-0.274625012598051,-0.4268385040803924,-0.3541444171215549,-0.37430544418138717,-0.32558283825058715
AT1G65960,0.05597125110205784,-0.053967534273241705,0.1271665130482221,-0.08591384373838533,0.49309544441681263,0.22838442827059532,0.19395778861086216,0.40540210852805975
AT1G65980,0.39611284099674954,0.48190057229647415,0.4694654381555661,0.4984841159142392,0.48551565357503396,0.5845265017208606,0.4952717726943949,0.7323290586206641
AT1G65930,0.84868883586174,0.603703988551861,1.2040746878046429,1.013502969368457,1.286257391085269,0.9438348237297536,1.0030854438037702,1.1113148335957892
AT1G22410,-0.26806690521110704,-0.3802266849573137,-0.2803491775923273,-0.33722755493521783,-0.3060671700013855,-0.4014554773148967,-0.41016429848554325,-0.33941578816005896
AT1G22450,-0.5172646435842274,-0.6310614124986269,-0.4405994812431365,-0.595446907400171,-0.5136271092187581,-0.5684141993871531,-0.43556432028432035,-0.5627191224129597
AT1G80750,-0.672911859532292,-0.5585147623772866,-0.6468222589583367,-0.5364585324556653,-0.6876464739612601,-0.5950837545540562,-0.7028870987253718,-0.6368242112137013
AT1G50490,-0.8495862207684653,-0.7809063844743475,-0.7154839902483052,-0.7396263708859757,-0.8778360591662234,-0.714244301270105,-0.7678812721516546,-0.6957377568102907
AT1G50480;AT2G12280;AT2G12200,-0.7234812750598919,-0.7069543103192911,-0.6923789612934628,-0.6784436800244973,-0.6052794134805987,-0.5771822723187376,-0.608570841310795,-0.5949548360412823
AT1G50430,-0.7264934281039184,-0.7497862808706359,-0.7308675442310925,-0.7512433375052439,-0.714491566525893,-0.7734287935583007,-0.6987782716696873,-0.7681754811130155
AT1G11430,-0.4829724396983866,-0.5305401316109395,-0.5455521449017652,-0.4459752702322551,-0.6873938142665343,-0.5971539939962358,-0.5751399302668163,-0.6978374009929784
AT1G10630,-0.5700352478747697,-0.360885373255222,-0.4736830317003274,-0.4468142733769801,-0.505605163911209,-0.4191742913641405,-0.4997491792905439,-0.40512230023004975
AT1G10670,-0.27745092046365133,-0.13481287868890507,-0.2834377675811493,-0.015566656988373112,-0.32406917325060985,-0.3626689324717066,-0.302463225662297,-0.34769085640947517
AT1G16180,-0.5183073119456212,-0.6011459580666719,-0.4796226278326776,-0.4716616742015257,-0.3059408401540225,-0.29203723385616415,-0.4053084119651887,-0.27093033526004034
AT1G15930,2.837404957160199,2.5433230049879176,2.7502109570167317,2.693187265107739,2.69047680944845,2.6662131502278994,2.6425074390219008,2.7662049749976805
AT1G76140,-0.5794771891473913,-0.6954432182336172,-0.6960615108955199,-0.8303032492197071,-0.7647708457763582,-0.8665286790610287,-0.7274155511487008,-0.7717572270717179
AT1G76200,-0.2586828899585627,-0.11553849194079992,-0.16500222070208576,0.07369036986966987,-0.07791546566384742,-0.03776311884021148,-0.08394833224634662,-0.03694351737169934
AT1G08380,0.7075810509531112,0.6124711575240894,0.47249463218306464,0.36372730313072943,0.6051500190277741,0.7072186333676865,0.698845476816947,0.42250803319289776
AT1G08480,-0.760206371788985,-0.7248232730336802,-0.7148900306350703,-0.6444963220148584,-0.734388517485562,-0.5737115767833186,-0.7309018286504937,-0.6297842277776309
AT1G08360,1.2374303566013989,1.3476417770655318,1.3457934515225192,1.4029940446311393,1.2193657369065727,1.3970345933810315,1.2432028067397591,1.3614195082982916
AT1G18450,-0.6554761274889845,-0.7165245787393572,-0.683766546901555,-0.7778332833226796,-0.7151232157627079,-0.7792132861173322,-0.7062488663163865,-0.713152452678465
AT1G50010,-0.10517893675336301,0.052777767335188165,-0.16601195204458533,0.03832316038434281,-0.07873660967170676,0.041575763311557414,-0.1315111181636645,0.14183500936008953
AT1G49750,-0.7984375450400912,-0.8327732238138665,-0.4874628947273798,-0.25268185342832244,-0.21719412238153055,-0.31261784948724464,-0.4145844003181735,-0.32564459249125455
AT1G49600,-0.553931814293243,-0.5789268733431618,-0.5747155619116048,-0.6295233428166906,-0.6266291576849419,-0.6471441875853395,-0.5981120088054162,-0.6564003055052304
AT1G49760,-0.3343921981997688,-0.26357649015888557,-0.3643944628650831,-0.3363240130870526,-0.38445484029011323,-0.39768033480268666,-0.37250005047510165,-0.39474758779794583
AT1G33140;AT1G33120,1.624665800819044,1.699934734850343,1.8459074458664086,1.8473430178181431,1.8043360951208414,1.4312544335723545,1.8080420169856044,1.438056520966392
AT1G01060,-1.0899792040898157,-1.1774367368442196,-0.4258098868735844,-0.6321694296577461,-0.43504994415898596,-0.6833124884281259,-0.486551128748042,-0.5944608021159441
AT1G01170,-0.8320346366850029,-0.8545238338594714,-0.7586648541304915,-0.7358185873829935,-0.658022124754642,-0.5789480647841262,-0.6949807193909486,-0.623300032507566
AT1G01100,3.080694241485421,2.6746297647093837,2.711662978117779,2.8990657290825452,2.642660962221563,3.045188746937499,2.5440200995962496,3.5549918910409057
AT1G01050,-0.8172055755451799,-0.7374720893371243,-0.7783843132898943,-0.5913164303799867,-0.6654755857490576,-0.6338702993972463,-0.7246140781561886,-0.585321174497186
AT1G01090,-0.2343539615260405,-0.4209839819350777,-0.2705488439739494,-0.4257101173519764,-0.5064263079190685,-0.4784805624430529,-0.4053084119651887,-0.5266546458632657
AT1G71695,-0.6437171454132655,-0.5361618277458036,-0.7606843168154905,-0.6741841255974323,-0.6412202550553658,-0.561959923479181,-0.487671717945047,-0.5607429867116068
AT1G14400,-0.47225612598406136,-0.2642457396987503,-0.5059944346603126,-0.18130204742326422,-0.42949143087501485,-0.30415422353245125,-0.47453592235793424,-0.3095267356770932
AT1G14510,-0.6317264592572367,-0.5654749575918802,-0.6293004503679035,-0.616615602128615,-0.6848672173192747,-0.6261373461867515,-0.6581257858005661,-0.5958193954106243
AT1G14320,3.411278038067336,3.5798566923304627,3.47009000825758,3.376523057134463,3.357751063219699,3.5064259167760627,3.3654742359562113,3.2470852470738247
AT1G14410,-0.6277295638718937,-0.5333509796783715,-0.7035454020222813,-0.5571754562600267,-0.8719617212638449,-0.6840431611724246,-0.8716602827853838,-0.7180310376911804
AT1G07590;AT1G07600,1.7779380499439337,0.8183323159864905,2.647693527772367,1.7009046997119246,1.0012572554343913,0.4053899005769592,0.3300471210915651,0.46406863716198005
AT1G07820;AT1G07660,-0.5971446252710086,-0.38377370751859696,-0.7157809700549228,-0.5005104746393746,-0.6081849999699471,-0.5122741768668685,-0.7800209884525408,-0.38221147694248714
AT1G07790,-0.42180256249661635,-0.18507351913274872,-0.48110752686576513,-0.433325684357941,-0.6575168053651899,-0.5972148833915941,-0.7223106448067896,-0.603538675494035
AT1G07890,1.644997833866223,1.0974762990640834,1.8617661675397843,1.0337035835452952,1.4622980333855786,1.1179784944542805,1.6012933101382056,1.1240979614139173
AT1G07770,1.9473716586704277,1.9291527022540245,1.8690124748212515,1.8334671965784617,1.8745123253309757,1.9429080227675297,1.9802392235920203,2.0375049351237227
AT1G79690,-0.667003405484394,-0.8033931690138034,-0.6211038077052601,-0.755180198415107,-0.5316291124679825,-0.6673594668442707,-0.6099404503293565,-0.6764704337220979
AT1G79750,-0.7070882113779781,-0.7767570373271859,-0.6622058129411237,-0.8108770994841533,-0.6748239944539179,-0.7814053043502285,-0.6777983517035405,-0.7966441860606337
AT1G41880;AT3G55750,1.611574520281544,2.6243021993115536,1.8344440253309733,2.745011843970363,1.7436346034629309,2.6426489542242653,1.5357388421134204,2.178242849604464
AT1G53070,-0.8180165398262639,-0.8128965124798831,-0.6923789612934628,-0.7433696156855178,-0.7606651257370615,-0.7345813593197524,-0.7862464839914567,-0.6844367307681777
AT1G52980,-0.7563253284437969,-0.6856721749515915,-0.7918078005490058,-0.7183931374540914,-0.7364097950433697,-0.6546944726097595,-0.6619855930346941,-0.6980226637149803
AT1G44760,-0.5947117324277564,-0.49828230378945787,-0.531831677836036,-0.48682826951001457,-0.4737068774520571,-0.3436105517245818,-0.49987368920132225,-0.19484911075794592
AT1G35720,-0.04064935038710166,-0.10790904718634155,0.32430170868092634,0.33449127047223803,0.6305423183477324,0.6976589982964451,0.3113706344748172,0.6209244084568828
AT1G36980,-0.7293318030877127,-0.8605470797182543,-0.6694521202225909,-0.8235266853584674,-0.5565792573221706,-0.710530048153253,-0.6263135035967055,-0.730505394305972
AT1G48440,-0.5952909926285307,-0.6138616993241025,-0.5946726049163015,-0.5316826684010774,-0.49442497241958555,-0.46337999239421285,-0.4932124089746821,-0.44396571760977166
AT1G05850,-0.6704210406689625,-0.7121075317762496,-0.6468222589583367,-0.5855079470703527,-0.4410506119087274,-0.4095537668975408,-0.5743306158467572,-0.4375432765803742
AT1G26630,2.5916248539716475,2.6898217292643145,2.5918613241282746,2.576888521508178,2.694077210098295,2.678330139904186,2.5376700941465558,2.6076200849640934
AT1G19960,-0.7449139024885425,-1.0275917648684991,-0.2883676323710001,-0.33225807477030883,-0.7475268216113117,-0.7772039360705107,-0.608570841310795,-0.7901599907905689
AT1G20100,-0.7357615913163078,-0.6718856344303775,-0.8251883308128141,-0.787255934024975,-0.8301465417866993,-0.7505343809036077,-0.8045494408758697,-0.7327285469699942
AT1G20200,-0.3959675575420809,-0.2952989183484752,-0.2989401134865835,-0.35800901744301966,-0.4385871798851493,-0.468007586441438,-0.5622531545012602,-0.3695518576056938
AT1G20050,-0.24976228286663785,-0.22937783867179606,-0.2979897781054074,-0.25655417563474514,-0.21150927925019655,-0.24697908129107676,-0.2169871719129807,-0.1711354823417086
AT1G20010,-0.2689937215323459,-0.3629600468288029,-0.6845386943987606,-0.7099385673034018,-0.714112576983804,-0.693054791685442,-0.5826105249135155,-0.6323161516449894
AT1G33040,-0.00027491439313037094,-0.2351333847146331,-0.06551398548521936,-0.2910178432719071,-0.18959105073271984,-0.3028755462299284,-0.1586542787133382,-0.3451589325421164
AT1G32990,-0.6046170818609977,-0.5095926210131724,-0.6892903713046408,-0.5122565186655235,-0.7601598063476095,-0.5346205849633375,-0.6580635308451769,-0.7114233339397811
AT1G12900,-0.11786473515032109,-0.1431784979372146,0.12152389672248937,0.03845223779122345,0.05289909128051611,0.11519104229965299,0.056623357022375996,-0.09783319866964184
AT1G12920;AT3G26618,-0.31574001973483506,-0.44092761822304777,-0.3537625857881761,-0.48534387933088574,-0.4677693746259972,-0.42922104159824787,-0.41663881384601575,-0.532336036004656
AT1G12840,-0.6200833292216725,-0.6624492159182843,-0.5742403942210168,-0.6326212005818288,-0.5832980200394404,-0.6607834121455822,-0.6152943764928243,-0.6405294656537384
AT1G04820,0.5416230034312632,0.41664874215965975,0.4991040228559938,0.23445628013965186,0.4462902359688294,0.0809103127129715,0.42996632449116634,0.05889906414392629
AT1G04870,-0.7103899945223918,-0.7435622601498936,-0.7290856653913873,-0.7257505496462945,-0.7965428023881471,-0.7271528530860488,-0.7833827560435553,-0.7585418195689191
AT1G19570;AT1G19550,0.40063107056278924,0.2030912139888139,0.5779224635322813,0.528494613014015,1.0740232475154663,0.7461269570015931,0.8300166678219063,1.0976671464083194
AT1G75350,-0.3987480065057977,-0.4494940123333167,-0.4818202784016471,-0.44629796374945696,-0.4797707101254801,-0.4010292515473891,-0.5028619270600019,-0.45786042175991065
AT1G75330,-0.7486790937935757,-0.6814559028504436,-0.7120984204528656,-0.6541771275309152,-0.7410208344721183,-0.6767364337294375,-0.7490802756241283,-0.6860423410255271
AT1G07320,-0.22757661717698072,-0.42044858230318594,-0.36178104056684895,-0.42241864347651703,-0.4771177833308575,-0.40626573954819656,-0.24817690456294977,-0.509795738161097
AT1G07370,0.09993710034083018,0.15691299573814524,-0.059930765120810095,-0.09811165868861671,-0.1287000643037646,-0.16228193234778412,-0.13039052896665967,-0.12852505628128227
AT1G17370,-0.5516147734901456,-0.5772537494935,-0.5604605311939642,-0.7431114608717563,-0.6429888729184474,-0.7299537652725273,-0.6926772860415498,-0.6429378810397625
AT1G01300,-0.38826339687178224,-0.30453456199860895,-0.4970850404617872,-0.4885062757994644,-0.4845080794015918,-0.6091492048818063,-0.46432610967411214,-0.5301746375813009
AT1G26550,-0.4565002485229993,-0.5434566477303293,-0.4189199553600582,-0.4303569039996837,-0.4632846650446114,-0.3876944739639375,-0.4558594357411863,-0.4280331235176123
AT1G45000,-0.44671075112991293,-0.47224849668871866,-0.4066249913660932,-0.5071579610937337,-0.42020618709383606,-0.5429015427320563,-0.45336923752562,-0.5335093665773343
AT1G06040,-0.5868917197173028,-0.6212903692166014,-0.49779779199766927,-0.4409412513639056,-0.47010647680221235,-0.4581435043934053,-0.46557120878189534,-0.4176584110855085
AT1G02560,-0.2684723873516491,-0.22951168857976903,-0.3520401029097945,-0.2120224702608842,-0.44067162236663837,-0.3374607227934009,-0.35039954131194995,-0.4033314272506985
AT1G02500,-0.22914061971907146,-0.5250522853840484,-0.19339349021471985,-0.4799226282418941,-0.22060502826033102,-0.47653210179158967,-0.2181077611099857,-0.484167728284174
AT1G29250,0.4192253230076457,0.47567655157573174,0.4690496664263017,0.5230733619250232,0.33038260101329714,0.3799381333172205,0.4323320127959545,0.24959615932450105
AT1G29070,-0.060228345173274404,-0.035630096880947135,-0.1651210126247328,0.02399556822057868,-0.2932446904940433,-0.13354213773870133,-0.060851743796968304,-0.17928704210979018
AT1G29150,-0.21002503309351828,-0.28445707580266605,-0.21733006262809126,-0.3373566323420986,-0.25003988269590477,-0.3763081570319493,-0.322758341119163,-0.3810381463698088
AT1G17290;AT1G72330,-0.6917957420775356,-0.5225091371325623,-0.5488783187358812,-0.4290661299308761,-0.5076264414690167,-0.39067805433649067,-0.6632306921424772,-0.41963454678686163
AT1G21880,-0.3546083792067931,-0.4695714985292596,-0.5949101887615955,-0.6169382956458169,-0.5879090594681892,-0.5701799918525415,-0.5909526889356628,-0.5721675212350544
AT1G43800,-0.39967482282703676,-0.4065951168279853,0.2823087640252103,0.19573305807542493,0.5408481267200181,0.5470186341801934,0.5387879865114176,0.33895454557006166
AT1G06950,-0.508807444652922,-0.6376200579893015,-0.4982135637269338,-0.661663617129999,-0.6183545526826668,-0.7576584401605202,-0.6070767223814552,-0.7981880420773159
AT1G06760,0.19140228604309828,-0.016757259856760784,0.06759236384074942,-0.24325920272602727,0.20449490811608959,-0.16843176127896492,0.23236909608597353,-0.052937865704525945
AT1G14610,-0.6097145716278118,-0.526256934555805,-0.6332205838152546,-0.6235212433967355,-0.5757813941213433,-0.5678053054335709,-0.6596199047299058,-0.6089112944320887
AT1G14570,-0.800001547582182,-0.7441645847357719,-0.7436970718769689,-0.7412398384719853,-0.7708346784497812,-0.7520566157875633,-0.7443488990145523,-0.7317404791193176
AT1G78300,-0.3607485373350012,-0.4492932374713573,-0.40038841542712544,-0.43203491028913343,-0.3851496544506097,-0.3601115778666611,-0.3774804469062344,-0.36405573018630555
AT1G78370,-0.5066641819100569,-0.36717631892995084,-0.36558238209155314,-0.16929784858335395,-0.5416091704096577,-0.34221009563134264,-0.5500511832449849,-0.347876119131477
AT1G78380,0.6035459188940401,0.9251445425489069,0.6028093713268288,0.6732549248307831,0.3787037676296362,0.6389616211711149,0.5392237711991416,0.7754952728470961
AT1G49240,-0.7293318030877127,-0.8410049931542032,-0.7142960710218352,-0.8252692303513577,-0.5474835083120363,-0.6356969812579931,-0.6091311359092975,-0.6691834333233584
AT1G49140;AT3G18410,1.155059556051288,1.1146760122386077,1.1875032145953854,1.2493919304430392,1.3891530517624149,1.2761691435949525,1.42834904406712,1.2506324005411833
AT1G14980,0.9561416031053799,0.9549930720268753,1.041270357816923,1.0868834751801668,0.919963998656315,0.9144861351670887,0.9133137981326019,0.806063621977402
AT1G48030,-0.3274410757904767,-0.4550487835141942,-0.37859009762140006,-0.466434039222855,-0.4310073890433706,-0.492485123375445,-0.32717844295179327,-0.49571577128895605
AT1G62390,-0.601315298716584,-0.8086133154247486,-0.7076437233536029,-0.822752220917183,-0.7890893413937314,-0.8229318719845388,-0.6972841527403475,-0.8635240287033028
AT1G53240,0.17686285500366244,0.10390843218085583,0.28967386322932465,0.27317950220387877,0.23967777060667908,0.11701772416039977,0.24731028537937186,0.14943078096216536
AT1G53210,-0.4978015008382096,-0.42607027843805,-0.3960525102505098,-0.4438454930187226,-0.4497042064530913,-0.40279504401277777,-0.49844182522737157,-0.33132598263264473
AT1G53310,-0.5440843908800793,-0.5331502048164121,-0.6117192458161467,-0.5971894523930612,-0.5358611623546422,-0.6051305047881634,-0.6337218432880155,-0.5507387997235067
AT1G55890,-0.7185575633533101,-0.6153340483118049,-0.7598527733569616,-0.6657940941501832,-0.7973007814723251,-0.7393916215530524,-0.836672997856676,-0.7524281497428579
AT2G43800,-0.38113849640225794,-0.2233545928130132,-0.3070179642265798,-0.2365471775682279,-0.26380983605846936,-0.2675596969221572,-0.43313637702414304,-0.2865541581488635
AT2G43710,-0.7653617875758766,-0.7399483126346239,-0.7253437198280066,-0.7194902954125779,-0.8183978659819423,-0.654511804423685,-0.7999425741770718,-0.656523813986565
AT2G47380,-0.39023288155441493,-0.081406765407697,-0.17319886336472906,-0.008983709237454509,-0.09812824124192389,0.06507906991983269,-0.19712784114383886,0.15801462041491798
AT2G47400,-0.21419570653909353,0.08363017112295369,-0.2296844225833797,0.12474048429100895,-0.034457998170983065,0.10733631029844175,-0.0078105218054042485,0.2069239790234072
AT2G47320,-0.4077844656378775,-0.5332840547243851,-0.3959337183278628,-0.4516546761350085,-0.3368916527579521,-0.4829863776995616,-0.3842039820882636,-0.41438543633014246
AT2G43460,1.31731033828818,1.108518916471852,1.1133176589023313,1.0962415871790216,1.4366530743708945,0.9092496471662812,1.1653218575479205,0.8085955458447606
AT2G43530,-0.9349112483425255,-0.934566078827297,-0.9596013912878998,-0.8048750000641982,-0.43985047835877905,-0.4585697301609129,-0.15367388228220544,-0.06417713750597176
AT2G43360,-0.6631802881592832,-0.6924315953042257,-0.7479141851309374,-0.7677652455859807,-0.8482748748832865,-0.8218967522634488,-0.8085337580207758,-0.8074511781774085
AT2G41840,2.721668769045486,2.7453694410730898,2.6121747429009123,2.617031595048093,2.51146741573511,2.373944052508413,2.6744442311365395,2.625714077479608
AT1G47260,-0.6877409206721152,-0.4911882586668914,-0.6291222624839329,-0.5290365815600219,-0.6997741393081061,-0.5061852373310458,-0.709548378952012,-0.5296188494152954
AT1G51510,-0.1306663855874339,-0.1757709505286286,-0.41315854711167843,-0.3035383517393406,-0.5230386828473,-0.46520667425495965,-0.4895393666067218,-0.48040071960346953
AT1G10960,-0.6782410533794161,-0.8272853775869755,-0.5402065083826499,-0.6534672017930709,-0.6725500572013844,-0.6908018840571878,-0.6464841091427932,-0.7453881663067876
AT1G10950,-0.6220528139043052,-0.639226256884977,-0.5564810017852895,-0.6092581899364119,-0.6358512365424392,-0.6002593531595054,-0.6070767223814552,-0.601809556755351
AT1G68220,-0.6485250050796925,-0.7137806556259115,-0.7344313019105025,-0.7591815980284105,-0.7210607185887679,-0.7512650536479064,-0.6622346128562506,-0.7145110459731453
AT1G72370,3.8732380481848714,2.967627213262177,3.9356355531111915,3.0241417363499985,3.509536374826317,2.950871073527607,3.766831933350124,2.737736270050062
AT1G69620,3.800830523088079,3.2097616967852485,3.983865073705875,3.3718117317833154,3.830856341594051,3.1037034558767544,3.6915034373292412,3.312174216737143
AT1G69740,-0.6679302218056329,-0.736735914843273,-0.7131675477566887,-0.7514369536155651,-0.7213765432071753,-0.7412791928091573,-0.6571919614697287,-0.775215464549086
AT1G74060;AT1G74050,0.8413901573319834,1.6114599456802214,1.300711916877981,1.5392352475937774,1.2864468858563136,1.3959994736599417,0.8128343001344982,1.250323629337847
AT1G70490,-0.36746795566398344,-0.3444887595285353,-0.3806689562677226,-0.3808557184609136,-0.30543552076457064,-0.25994852250237893,-0.33041570063202963,-0.20818802674207934
AT1G63940,-0.4027449018911407,-0.4118152632389306,-0.17302067548075858,-0.282111502197135,-0.48937177852506647,-0.6040344956717154,-0.5448217669922956,-0.6006362261826725
AT1G80600,-0.6978200481655886,-0.8307654751942724,-0.7193447277343329,-0.7928708012242878,-0.7343253525618806,-0.7626513705798947,-0.7170189735987111,-0.8790860973514586
AT1G63660,-0.49351497535247957,-0.6519419981424076,-0.655731653156862,-0.775832583516028,-0.7177761425573305,-0.78237953467596,-0.6357762568158577,-0.786516490591199
