gene_symbol,35D-0H-16C-A,35D-0H-16C-B,35D-2H-16C-A,37D-2H-16C-B,40D-5H-16C-A,40D-5H-16C-B,44D-9H-16C-A,44D-9H-16C-B
AT2G24400,-0.27731259407754316,-0.28790463538240146,-0.2877569746543025,-0.2901929554693501,-0.28558408447379596,-0.28754097850068233,-0.29567650037609355,-0.29151589248810833
AT2G24410,-0.27860256995208715,-0.2924328714544298,-0.25713932750757074,-0.2976859367838365,-0.27925025483416577,-0.2998731033753774,-0.27744873171923456,-0.29536032086709446
AT2G24430,-0.08940610835231001,-0.13847284500546633,-0.06179011402208459,-0.178679762965523,-0.1707306403418351,-0.14040597137500962,-0.15118809029123617,-0.12406967864782473
AT2G24460,-0.268712754913917,-0.29152722424002414,-0.2769761129829181,-0.29371906432322603,-0.2817837866900178,-0.2968963835780372,-0.2681125575291361,-0.24025684743496029
AT4G36120;AT2G24470,-0.23044347063578025,-0.2476033343413493,-0.22264057015914052,-0.24523506758243163,-0.25433719158495366,-0.2322590394072215,-0.23387991883210837,-0.24495559323149885
AT2G24310,0.09979035324746707,0.1463532039251161,-0.06092764508837385,0.01261164235724765,-0.03560894136305766,-0.08554927796688311,0.00974976955712796,0.08352945381742478
AT2G24320,-0.26441283533210386,-0.1710761447240704,-0.10750096750875464,-0.19013961674061983,-0.1521514067322532,-0.15954202721505376,-0.1454085538878419,-0.1578152166411472
AT2G24330,0.30575650121631537,0.5154044437954256,0.20816266222938187,0.5794336406178076,0.3456876029426799,0.6059002063867118,0.33562670676389844,0.5739076514925409
AT2G24340,-0.2764526101611806,-0.29560263670484965,-0.2877569746543025,-0.2853445557952707,-0.23575795797537175,-0.2960458922073686,-0.27522583310254445,-0.29621463828464684
265693_at,-0.14401508704133661,-0.14617084632791452,-0.20021637788266086,-0.10683529506780036,-0.19775498013759057,-0.21652494904985187,-0.12095666910425065,-0.14243750312520279
AT2G24440,0.5254823918469655,0.8695125046280416,0.4483602602678273,0.8055453708726033,0.468141642642197,0.5935680815120166,0.30450612613023686,0.6734356306374034
AT2G27420,-0.2295834867194176,-0.23084886087484444,-0.27438870618178585,-0.27476622923364274,-0.24124727699638457,-0.2501193581912627,-0.2707800358691642,-0.24495559323149885
AT2G27440,-0.2523730605030271,-0.2829235757031703,-0.26317661004354603,-0.28358150136833266,-0.28431731854586983,-0.29349441809536275,-0.28456200729264297,-0.26887648092296795
AT2G27470,-0.08983610031049133,0.2722381667275039,-0.053165424684977036,0.24313100867938825,0.012950419207440483,0.13983093526030344,0.004414812877071677,0.15315632334795085
AT2G27480,0.004762130489397227,-0.01802176548951256,0.1568457606735919,-0.0327870091364053,0.006194334258501635,-0.057057817049484046,0.013750987067170187,-0.058714396205061
AT2G27375,-0.24205325350667564,-0.2344714497324671,-0.21703452209002058,-0.2549318669305905,-0.20071076730275134,-0.20079085869248225,-0.24188235385219276,-0.2441012758139464
AT2G27395,-0.25280305246120843,-0.2897159298112128,-0.21358464635517757,-0.2840222649750671,-0.26616034024559665,-0.27435836225531857,-0.2983439787161216,-0.2607604654562195
AT2G27390,-0.16938461257403398,-0.18692497097616956,-0.07558961696145669,-0.22275612363897243,-0.189309873951417,-0.220777405903195,-0.225877483812024,-0.23043219713310692
AT2G27380,-0.03909704924509657,-0.27386710355911364,-0.16226774479938763,-0.20424405215612365,-0.26489357431767063,-0.22460461707120383,-0.1711941778414472,-0.15696089922359474
AT2G27370,-0.15949479753586382,-0.18013261686812707,-0.18469193707586726,-0.2655101934922184,-0.25813748936873177,-0.2556475521006088,-0.28278368839929086,-0.2633234177088769
AT2G27410,-0.16809463669949007,-0.19915120837064607,-0.1394123180560526,-0.28446302858180167,-0.24800336194532344,-0.24246493585524503,-0.22543290408868596,-0.1578152166411472
AT2G27500,-0.020607395043300152,-0.1778684988321129,-0.04195332854673721,-0.07025191570883733,-0.09768047183143352,-0.09277845461756642,-0.1769737142448415,-0.19924961139244185
AT2G27510,7.045020461792012,7.1850433542859635,8.1402894455672,9.210466587692679,5.453710079649776,5.690562865929106,5.351819725186807,5.0885480445485545
OFP1,-0.2764526101611806,-0.2937913422760383,-0.29293178825656707,-0.297245173177102,-0.28347280792725255,-0.2824380302766706,-0.30056687733281173,-0.2974961144109756
OCP3,-0.21195381643398384,-0.24624486351974076,-0.28603203678688105,-0.26154332103160793,-0.2830505526179438,-0.24289018154057934,-0.30012229760947373,-0.26033330674744326
PSRP4;OBP4,-0.1805644034867481,-0.22360368315959908,-0.19935390894895008,-0.25052423086324555,-0.2589819999873491,-0.27308262519931564,-0.19653522207171448,-0.18259042175016874
OFP13,-0.21410377622489038,-0.272961456344708,-0.19676650214781785,-0.26727324791915635,-0.26827161679214007,-0.2518203409326,-0.24188235385219276,-0.24111116485251277
RUG1,-0.1771244678212976,-0.18239673490414124,-0.1471745384594494,-0.19675107084163723,-0.18002025714662603,-0.21057150945517147,-0.10006142210736359,-0.2748567028458352
AT2G25440,-0.21582374405761562,-0.2476033343413493,-0.26188290664297986,-0.2716808839865013,-0.24758110663601476,-0.27138164245797836,-0.23121244049208023,-0.25520740224212846
AT2G25470,-0.1921741863576435,-0.2367355677684813,-0.28171969211832726,-0.24082743151508668,-0.2095781287982336,-0.22502986275653813,-0.22365458519533388,-0.19796813526611318
AT2G25530,0.9227949612064975,1.0841508944421847,0.8265528876999937,0.7002028688630589,0.6188867880653955,0.4183668591542792,0.7015158190710911,0.37656032803792105
AT2G25360,-0.22743352692851104,-0.2367355677684813,-0.19892267448209472,-0.20688863379653064,-0.26404906369905323,-0.23693674194589895,-0.2543305861056574,-0.2530716086982473
AT2G25540,-0.10058589926502412,-0.1565857892935797,-0.12043800151441597,-0.08920475079842058,-0.1770644699814653,-0.13955548000434098,-0.18453156954158786,-0.09715867999492203
AT2G31520;AT3G09510;AT2G25550,-0.27774258603572455,-0.2847348701319816,-0.29163808485600096,-0.296363645963633,-0.28431731854586983,-0.2888167155566853,-0.29567650037609355,-0.292797368614437
AT2G25370,-0.27172269862118614,-0.25258439402058047,-0.2899131469885794,-0.29063371907608454,-0.23913600044984115,-0.24331542722591368,-0.2952319206527555,-0.26802216350541547
AT2G25380,-0.22915349476123628,-0.25484851205659464,-0.23773377649907873,-0.27608852005384626,-0.2556039575128797,-0.2471426383939225,-0.2427715132988688,-0.27699249638971635
AT2G25510,20.549347900434284,20.371719619639684,31.628768386245913,31.55982603077196,33.12030020086376,38.687927065130545,31.1045447792651,37.04258241326349
265612_at,-0.23431339825941205,-0.2476033343413493,-0.23083402502939268,-0.21041474265040658,-0.22266804338680266,-0.26075050032462055,-0.24499441191555893,-0.25093581515436614
AT2G25450,-0.07607635764868935,-0.20277379722826874,-0.029016294541075877,-0.1606084550894087,-0.277561233596931,-0.2947701551513657,-0.2085388746018411,-0.28895294023545093
AT2G25500,-0.23173344651032418,-0.28428204652477884,-0.2687826581126659,-0.26154332103160793,-0.2589819999873491,-0.2709563967726441,-0.30056687733281173,-0.28809862281789844
AT2G25460,-0.2519430685448458,-0.27386710355911364,-0.2493771071041739,-0.28049615612119116,-0.22055676684025927,-0.2858399957593451,-0.28056078978260074,-0.2859628292740173
AT2G27320,0.05206124588934151,-0.07100212753224412,-0.0751583824946013,-0.15091165574124982,-0.11541519482239808,-0.08384829522554586,-0.08761318985389897,-0.08135380777020138
AT2G27310,-0.26441283533210386,-0.24533921630533512,-0.2670577202452444,-0.2487611764363076,-0.28473957385517856,-0.2471426383939225,-0.2343244985554464,-0.25520740224212846
AT2G27300,-0.24119326959031304,-0.24850898155575493,-0.27783858191662886,-0.2879891374356776,-0.27840574421554837,-0.2866904871300137,-0.2952319206527555,-0.1971138178485607
AT2G27280,-0.24678316504667008,-0.29016875341841564,-0.25196451390530616,-0.2650694298854839,-0.2610932765338925,-0.2709563967726441,-0.2734475142091924,-0.29664179699342313
AT2G27270,-0.17927442761220413,-0.22179238873078774,-0.16744255840165215,-0.2893114282558811,-0.24927012787324945,-0.2526708323032686,-0.22409916491867188,-0.20565699202408536
AT2G27250,-0.0889761163941287,-0.14300108107749468,-0.22867785269511579,-0.22231536003223792,-0.24927012787324945,-0.23481051351922738,-0.23699197689547455,-0.2197532294137011
AT2G27240,-0.21367378426670908,-0.28247075209596745,-0.28905067805486867,-0.28842990104241206,-0.23449119204744567,-0.29179343535402547,-0.24410525246888287,-0.2684493222141917
AT2G27285,0.21932811762187177,0.530800446440322,0.13657774073138915,0.4582236487658216,0.3000840295373426,0.36351016574615264,0.11600432343491537,0.3086420933424999
PAS2,-0.2798925458266311,-0.2937913422760383,-0.2912068503891455,-0.2888706646491466,-0.28558408447379596,-0.2973216292633716,-0.26900171697581216,-0.2979232731197518
265598_at,-0.2730126744957301,-0.29198004784722703,-0.2920693193228563,-0.295482118750164,-0.28558408447379596,-0.28754097850068233,-0.29567650037609355,-0.25093581515436614
PAF1,-0.2798925458266311,-0.27024451470149097,-0.2946567261239886,-0.29900822760403994,-0.26827161679214007,-0.2994478576900432,-0.30234519622616385,-0.29835043182852805
PCME,-0.22614355105396713,-0.2611880425574343,-0.2454959969024755,-0.2716808839865013,-0.23744697921260646,-0.25479706072994013,-0.28500658701598097,-0.28297271831258364
PCK2,-0.22743352692851104,-0.20684920969309425,-0.22091563229171898,-0.24347201315549366,-0.16735259786736564,-0.1361535145216665,-0.285451166739319,-0.13517580507600682
265603_at,-0.2592529318339281,-0.2679803966654768,-0.2843070989194595,-0.29063371907608454,-0.24800336194532344,-0.2811622932206676,-0.30056687733281173,-0.24751854548415628
AT3G35707;AT3G33225;PBS3,-0.27731259407754316,-0.29198004784722703,-0.29163808485600096,-0.2976859367838365,-0.28516182916448723,-0.2994478576900432,-0.2996777178861357,-0.2987775905373043
265574_at,-0.2734426664539114,-0.26752757305827396,-0.279132285317195,-0.29680440957036747,-0.2830505526179438,-0.29647113789270296,-0.27433667365586845,-0.2761381789721639
TIC40,-0.007707636297860805,-0.0334177681344089,0.338395471219706,-0.015156464867025491,0.01590620637260125,-0.020486688110733023,0.008416030387113905,-0.024968858211738523
THO5,-0.27258268253754875,-0.28428204652477884,-0.2782698163834842,-0.2765292836605807,-0.27840574421554837,-0.2688301683459725,-0.2921198625893893,-0.25008149773681365
THI1,-0.2364633580503186,-0.24715051073414646,-0.2342839007642357,-0.2950413551434295,-0.26827161679214007,-0.29094294398335685,-0.2916752828660513,-0.2701579570492966
AT2G20180,-0.06059664715416215,-0.1054167216796595,-0.2360088386316572,-0.13460340229207354,-0.14455081116469695,-0.016234231257389882,0.03553539351073325,0.0010878230236117045
AT2G19990,-0.2760226182029993,-0.21092462215791974,-0.27525117511549657,-0.25316881250365253,-0.2720719145759182,-0.28754097850068233,-0.2894523842493612,-0.29621463828464684
THAS1,-0.2751626342866367,-0.29107440063282136,-0.28215092658518265,-0.29371906432322603,-0.28473957385517856,-0.2947701551513657,-0.29701023954610756,-0.2910887337793321
TGH,-0.2730126744957301,-0.29288569506163264,-0.25800179644128146,-0.2901929554693501,-0.21295617127270305,-0.220777405903195,-0.29078612341937526,-0.27272090930195403
TINY2,-0.2760226182029993,-0.27250863273750514,-0.26835142364581055,-0.29063371907608454,-0.27798348890623964,-0.29009245261268823,-0.28634032618599503,-0.2684493222141917
AT2G20160,-0.10445582688865591,-0.2140943874083396,-0.15752416566397845,-0.20732939740326511,-0.24166953230569324,-0.21354822925251168,-0.20498223681513691,-0.24880002161048495
TIM8,-0.23818332588304383,-0.24352792187652378,-0.24635846583618629,-0.2849037921885361,-0.24504757478016267,-0.2947701551513657,-0.2321015999387563,-0.24751854548415628
AT2G20020,0.44378391979251636,0.4556317276446515,0.2853536317964945,0.46836121172071493,0.22027777607800217,0.23381023171918683,0.17824548470223853,0.06388015321371805
TIM17-3,-0.27129270666300487,-0.28065945766715616,-0.26317661004354603,-0.22143383281876894,-0.21253391596339435,-0.15571481604704496,-0.1498543511212221,-0.1693485017781055
265572_at,-0.14358509508315528,-0.19371732508421208,-0.11483195344529606,-0.16810143640389508,-0.16819710848598302,-0.15911678152971945,-0.17430623590481337,-0.09459572774226462
AT2G28200,-0.274302650370274,-0.22813191923162743,-0.24678970030304165,-0.28666684661547415,-0.27713897828762235,-0.18420627696444397,-0.2516631077656293,-0.2735752267195065
AT2G28270,-0.25323304441938976,-0.26843322027267963,-0.27783858191662886,-0.22275612363897243,-0.27080514864799216,-0.220777405903195,-0.28589574646265703,-0.22445197521023963
AT2G28260,-0.23216343846850548,-0.23809403859008976,-0.16140527586567685,-0.2650694298854839,-0.22900187302643285,-0.22758133686854404,-0.2650004994657699,-0.2624691002913244
AT2G28240,0.22491801307822878,-0.04247424027846558,0.09733540424754979,0.010407824323575177,0.061932035087247345,-0.0039021063826948066,0.09021869948131007,-0.002329446646598152
AT2G28305,-0.13326528808680382,-0.2009625027994574,-0.17908588900674735,-0.24435354036896265,-0.17833123590939132,-0.15869153584438514,-0.1062855382340959,-0.15567942309726604
AT3G31980;FAR7,-0.274302650370274,-0.2629993369862456,-0.2899131469885794,-0.2650694298854839,-0.24631434070808872,-0.2624514830659578,-0.2223208460253198,-0.2859628292740173
EXPA22,-0.2704327227466422,-0.28926310620400997,-0.2532582173058723,-0.2871076102222086,-0.24631434070808872,-0.29434490946603137,-0.2427715132988688,-0.23769389518230288
EXPA21,-0.2665627951230104,-0.2883574589896043,-0.2847383333863149,-0.2888706646491466,-0.28431731854586983,-0.29647113789270296,-0.29701023954610756,-0.28938009894422717
FAS2,-0.26828276295573567,-0.2888102825968072,-0.28732574018744717,-0.2959228823568985,-0.28558408447379596,-0.28966720692735387,-0.29034154369603726,-0.29664179699342313
AT2G07560,-0.248073140921214,-0.2670747494510711,-0.27223253384750895,-0.2663917207056874,-0.2817837866900178,-0.28541475007401074,-0.22365458519533388,-0.2859628292740173
EXPA9,-0.268712754913917,-0.28790463538240146,-0.2532582173058723,-0.292837537109757,-0.25349268096633626,-0.26117574600995486,-0.22810038242871408,-0.2667406873790868
EXPA2,-0.23517338217577466,-0.2181697998731651,-0.20366625361750387,-0.2910744826828191,-0.26447131900836196,-0.26670393991930097,-0.2965656598227695,-0.27186659188440154
EXPA14,-0.2364633580503186,-0.2476033343413493,-0.28128845765147187,-0.27785157448078424,-0.2822060419993265,-0.265428202863298,-0.2952319206527555,-0.27528386155461143
EXP26,-0.17841444369584153,-0.2571126300926088,-0.2782698163834842,-0.217907723964893,-0.2264683411705808,-0.29051769829802254,-0.20187017875177074,-0.25606171965968094
CSLA11,-0.23001347867759894,-0.24715051073414646,-0.18296699920844575,-0.21261856068407903,-0.23280217081021098,-0.2322590394072215,-0.2685571372524741,-0.24452843452272263
CRCK1,-0.27258268253754875,-0.29107440063282136,-0.24333982456819864,-0.2893114282558811,-0.2860063397831046,-0.2951954008367,-0.2978993989927836,-0.292797368614437
CPuORF64,-0.1766944758631163,-0.21998109430197643,-0.14976194526058165,-0.176916708538585,-0.21886774560302455,-0.18760824244711852,-0.18586530871160195,-0.19369654817835083
CPuORF58;AT2G05440,-0.27774258603572455,-0.29016875341841564,-0.09973874710535785,-0.29371906432322603,-0.2830505526179438,-0.2990226120047088,-0.2738920939325304,-0.2979232731197518
CPuORF50,-0.27860256995208715,-0.29152722424002414,-0.29163808485600096,-0.297245173177102,-0.286850850401722,-0.29349441809536275,-0.2996777178861357,-0.2979232731197518
MIR164b;AT5G28482;CPuORF41,-0.22700353497032974,-0.25303721762778325,-0.25584562410700457,-0.25360957611038704,-0.25222591503841024,-0.28754097850068233,-0.2916752828660513,-0.2863899879827935
AT5G28480;MIR162B;CPuORF40;RAN1,-0.2760226182029993,-0.29062157702561847,-0.28516956785317027,-0.2862260830087396,-0.28431731854586983,-0.2994478576900432,-0.27700415199589656,-0.29151589248810833
CSA1,-0.2700027307884609,-0.19326450147700924,-0.2381650109659341,-0.2474388856161041,-0.26236004246181854,-0.2739331165699843,-0.21965336768529165,-0.2556345609509047
CRY3,-0.24635317308848875,-0.16971767390246187,-0.1411372559234741,-0.16281227312308116,-0.1255493222458064,-0.17272464346041752,-0.12584704606096891,-0.12193388510394357
CRR7,-0.2760226182029993,-0.27794251602393916,-0.2864632712537364,-0.28049615612119116,-0.27882799952485704,-0.2824380302766706,-0.2965656598227695,-0.2936516860319895
AT3G24370;AGL20;SAMC2;AT5G35020;AT5G36736;AT5G35650;AT3G32394;AT3G43380;CRN;AT4G05300;AT3G42750;AT5G36840;AT4G07944;PGM,-0.09069608422685396,-0.23220733169645294,-0.27223253384750895,-0.15576005541532925,-0.2712274039573008,-0.12892433787098315,-0.17252791701146128,-0.15952385147625214
AT2G05620,0.9748239881464363,1.1303389023768737,1.7295578612951548,1.9127435509896533,1.7218176559796663,2.35238423605474,1.8280808380096403,2.057002688363624
CRA1,-0.2592529318339281,-0.23537709694687275,-0.25929549984184763,-0.255372630537325,-0.2809392760714004,-0.27605934499665585,-0.28100536950593874,-0.25264444998947105
CYP96A4,-0.2730126744957301,-0.29152722424002414,-0.27740734744977347,-0.2910744826828191,-0.2796725101434744,-0.29306917241002844,-0.2978993989927836,-0.2833998770213599
GLR2.5;AT3G15602;CYP96A13,-0.22055365559761006,-0.25122592319897197,-0.21229094295461143,-0.29239677350302257,-0.25391493627564493,-0.2947701551513657,-0.2623330211257418,-0.294506003449542
CYP93D1,-0.27473264232845535,-0.27386710355911364,-0.2886194435880133,-0.2743254656269083,-0.28431731854586983,-0.28839146987135095,-0.2983439787161216,-0.29023441636177966
CYP89A3,-0.27731259407754316,-0.26979169109428813,-0.28905067805486867,-0.2976859367838365,-0.28642859509241325,-0.2985973663193745,-0.29701023954610756,-0.29835043182852805
CYP81K2,-0.20163400943763235,-0.25213157041337764,-0.22220933569228513,-0.20997397904367207,-0.2425140429243106,-0.23268428509255581,-0.18986652622164416,-0.1983952939748894
CYP79A2,-0.2721526905793675,-0.2507730995917691,-0.28948191252172406,-0.2646286662787494,-0.24546983008947135,-0.25947476326861757,-0.2756704128258825,-0.29023441636177966
DAR3,-0.24893312483757662,-0.2643578078078541,-0.2554143896401492,-0.27564775644711176,-0.2218235327681853,-0.2773350820526588,-0.26099928195572775,-0.2607604654562195
D6PKL2,-0.2695727388302796,-0.28745181177519863,-0.27352623724807507,-0.26727324791915635,-0.28473957385517856,-0.2858399957593451,-0.2921198625893893,-0.2517901325719186
D6PK,-0.21754371189034089,-0.2344714497324671,-0.25713932750757074,-0.2478796492228386,-0.18255378900247812,-0.2331095307778901,-0.24543899163889696,-0.21291869007328135
CYSD2,-0.18228437131947334,-0.2131887401939339,-0.16485515160051986,-0.22275612363897243,-0.23998051106845852,-0.2148239663085146,-0.21076177321853118,-0.26460489383520563
CYS1,-0.267422779039373,-0.29107440063282136,-0.26792018917895516,-0.2910744826828191,-0.28516182916448723,-0.2811622932206676,-0.2978993989927836,-0.28724430540034596
DAR4,-0.2760226182029993,-0.29152722424002414,-0.243771059035054,-0.2901929554693501,-0.22689059647988946,-0.28626524144467935,-0.29034154369603726,-0.20437551589775665
DAR5,-0.22313360734669793,-0.2897159298112128,-0.27223253384750895,-0.29063371907608454,-0.24209178761500194,-0.28158753890600197,-0.29701023954610756,-0.25606171965968094
LEA4-5,-0.14358509508315528,-0.24352792187652378,-0.13811861465548647,-0.23421597741406927,-0.24293629823361929,-0.23353477646322443,-0.25566432527567146,-0.2530716086982473
LDA,-0.2209836475557914,-0.27794251602393916,-0.26619525131153365,-0.295482118750164,-0.2488478725639408,-0.2530960779886029,-0.29701023954610756,-0.2607604654562195
LECRKA4.2,-0.2609728996666533,-0.2743199271663165,-0.1859856404764334,-0.29415982792996054,-0.24842561725463214,-0.2556475521006088,-0.2592209630623757,-0.2522172912806948
PYR6,0.008632058113029056,0.07344860316545984,0.15727699514044732,0.028038368592954957,0.11893650184391907,0.022463126108032683,0.15779481742868945,-0.05828723749628476
PYL5,-0.214963760141253,-0.25575415927100026,-0.21315341188832218,-0.25625415775079396,-0.20831136287030758,-0.26670393991930097,-0.23121244049208023,-0.2675950047966392
PYL12,-0.0889761163941287,-0.046549652743291106,-0.20582242595178074,-0.15708234623553272,-0.1947991929724298,-0.08129682111353996,-0.16852669950141905,-0.05657860266117983
PXY,-0.2734426664539114,-0.272961456344708,-0.2907756159222902,-0.2932783007164915,-0.23322442611951966,-0.2824380302766706,-0.2734475142091924,-0.2932245273232133
PUM21,-0.23861331784122516,-0.2833763993103732,-0.26835142364581055,-0.28269997415486364,-0.2754499570503876,-0.2798865561646647,-0.2823391086759528,-0.28553567056524104
PUM19,-0.2751626342866367,-0.29152722424002414,-0.2920693193228563,-0.2976859367838365,-0.2809392760714004,-0.30029834906071173,-0.30056687733281173,-0.2556345609509047
QS;CXIP4,-0.22055365559761006,-0.2942441658832412,-0.28560080232002566,-0.29680440957036747,-0.28431731854586983,-0.2951954008367,-0.29567650037609355,-0.294506003449542
QRT1,-0.20077402552126972,-0.26843322027267963,-0.27180129938065356,-0.28049615612119116,-0.28262829730863515,-0.27520885362598724,-0.2707800358691642,-0.2838270357301361
QQT1,-0.2764526101611806,-0.27930098684554766,-0.2498083415710293,-0.27476622923364274,-0.28262829730863515,-0.2050433155458254,-0.2521076874889673,-0.25606171965968094
AT2G15890,0.9098952024610583,1.3653543545151448,0.22756821323787388,0.3079232588693589,0.38833538918285654,0.8087423982911796,0.7121857324312036,0.6712998370935223
AT2G15970,8.362945813617733,7.555453064977881,2.9374456029570677,3.1354217960711415,3.2807842579473117,2.641551302082074,3.60417683274504,3.475169601500719
RAB1A,0.13762964556742255,0.17669238560770592,0.09906034211497133,0.03200524105356537,0.35286594320092757,0.3035505241140144,0.1133368450948872,0.21210422515907112
PUM18,-0.2295834867194176,-0.25349004123498614,-0.28732574018744717,-0.29239677350302257,-0.27376093581315286,-0.29179343535402547,-0.2978993989927836,-0.26930363963174414
AT2G15790,0.12859981444561497,0.13186284849462543,0.3323581886837307,0.17084577717493113,0.0057720789491929195,0.06286146621479254,0.22448177592939283,-0.002329446646598152
PSBO1,-0.2536630363775711,-0.21726415265875942,-0.28732574018744717,-0.21614466953795503,-0.267004850864214,-0.2747836079406529,-0.2614438616790658,-0.27186659188440154
265486_at,-0.10574580276319988,-0.060587184566578925,-0.26317661004354603,-0.21041474265040658,-0.08501281255217315,-0.07789485563086543,-0.1574122064179685,-0.1488448837568463
PSRP6,-0.27774258603572455,-0.29560263670484965,-0.2769761129829181,-0.2976859367838365,-0.28642859509241325,-0.29434490946603137,-0.30101145705614973,-0.2932245273232133
PSY,-0.22055365559761006,-0.283829222917576,-0.28387586445260415,-0.2871076102222086,-0.27376093581315286,-0.2633019744366264,-0.2983439787161216,-0.24068400614373653
PTAC15,-0.2545230202939337,-0.27024451470149097,-0.28387586445260415,-0.27608852005384626,-0.26447131900836196,-0.27818557342332745,-0.2707800358691642,-0.28895294023545093
PROPEP4;PRP39-2;PROPEP5,-0.274302650370274,-0.2960554603120525,-0.2942254916571332,-0.2910744826828191,-0.2860063397831046,-0.3007235947460461,-0.2801162100592627,-0.2940788447407657
PTAC7;NPSN11,-0.27946255386844976,-0.2833763993103732,-0.29163808485600096,-0.2853445557952707,-0.27502770174107893,-0.2777603277379931,-0.3014560367794878,-0.2940788447407657
CASP4,-0.21926367972306615,-0.22360368315959908,-0.2454959969024755,-0.27785157448078424,-0.2822060419993265,-0.2658534485486323,-0.2952319206527555,-0.2697307983405204
PTB2,-0.19733408985581924,-0.23039603726764157,-0.06437752082321686,-0.1844096898530714,-0.23871374514053248,-0.18973447087379008,-0.2009810193050947,-0.2188989119961486
PTEN1,-0.26140289162483465,-0.1701704975096647,-0.28516956785317027,-0.2240784144591759,-0.2767167229783136,-0.27818557342332745,-0.22409916491867188,-0.23427662551209302
PTR3,0.03873149518572087,0.11691966945693191,0.11932836205717404,0.1188356715802608,0.21858875484076742,0.06626343169746703,0.20803232616588604,0.2962544907879891
PTR5,-0.26828276295573567,-0.29560263670484965,-0.29379425719027785,-0.29680440957036747,-0.28642859509241325,-0.293919663780697,-0.2787824708892487,-0.2987775905373043
PUB38,-0.1848643230685612,-0.14526519911350885,-0.18210453027473497,-0.24567583118916614,-0.21717872436578986,-0.14806039371102728,-0.20898345432517912,-0.1791731520799589
PUCHI,-0.20120401747945105,-0.23854686219729263,-0.25282698283901694,-0.2663917207056874,-0.2302686389543589,-0.23268428509255581,-0.24899562942560113,-0.22018038812247728
AT2G15480,-0.24248324546485697,-0.23492427333966992,-0.28344462998574876,-0.2311306321669278,-0.24842561725463214,-0.2633019744366264,-0.25344142665898134,-0.2936516860319895
PUM12,-0.13326528808680382,-0.16111402536560804,-0.10663849857504387,-0.18925808952715084,-0.19226566111657772,-0.12594761807364296,-0.15296640918458826,-0.13133137669702072
AT2G15490,-0.27258268253754875,-0.29152722424002414,-0.2748199406486412,-0.2853445557952707,-0.2838950632365612,-0.29434490946603137,-0.29345360175940344,-0.29578747957587065
PRR3,-0.26914274687209827,-0.142095433863089,-0.13251256658636654,-0.19013961674061983,-0.22815736240781548,-0.21014626376983714,-0.2792270506125867,-0.26887648092296795
PRR5,-0.06446657477779395,-0.15341602404315985,-0.14976194526058165,-0.1932249619877613,-0.16270778946497017,-0.17697710031376065,-0.16230258337468673,-0.24623706935782755
PRR7,-0.195614122023094,-0.1484349643639287,-0.1195755325807052,-0.15576005541532925,-0.14243953461815356,-0.15018662213769884,-0.206760555708489,-0.1326128528233494
PSAN,-0.1702445964903966,-0.20684920969309425,-0.12345664278240362,-0.24347201315549366,-0.20155527792136868,-0.191010207929793,-0.2307678607687422,-0.1919879133432459
PSKR2,-0.25624298812665897,-0.2652634550222598,-0.16313021373309836,-0.15576005541532925,-0.1086591098734592,-0.22205314295919795,-0.1889773667749681,-0.19754097655733693
AT2G15535,-0.2661328031648291,-0.2924328714544298,-0.2830133955188934,-0.2932783007164915,-0.2838950632365612,-0.2977468749487059,-0.2983439787161216,-0.2748567028458352
PTL,1.4804945309676587,2.3221706365347323,1.2720180919615989,2.777080983795997,1.05549877789057,2.657285392439443,1.1274231940289166,1.5585084752217595
AT2G15620,4.107315403497291,3.813318775053664,6.384733930998958,4.825750227897928,1.400481365595761,0.7424040713790265,1.0896339175451846,0.5047079406707912
AT2G46480,-0.19862406573036318,-0.25982957173582577,-0.21185970848775607,-0.24964270364977656,-0.1973327248282819,-0.2479931297645911,-0.2783378911659106,-0.2539259261157998
AT2G46570,-0.248073140921214,-0.24488639269813228,-0.2782698163834842,-0.255372630537325,-0.24420306416154533,-0.21907642316185774,-0.2796716303359247,-0.22445197521023963
PSRP3/2,0.04088145497662743,0.1336741429234367,-0.12820022191781275,-0.03939846323742272,-0.07318966389153013,-0.036220778468102656,-0.04359979724343474,-0.04974406332076009
AT2G46600,0.28081696764179925,0.03043036048119063,0.4901900035527989,0.783066426929144,0.1852305854053817,0.3834967129568654,0.39520038969119353,0.5499867638010719
AT2G37140,-0.22786351888669237,-0.259376748128623,-0.2515332794384508,-0.2959228823568985,-0.27798348890623964,-0.29647113789270296,-0.2521076874889673,-0.2923702099056608
AT2G37090,-0.23904330979940647,-0.26209368977183994,-0.27007636151323205,-0.16501609115675364,-0.2602487659152751,-0.19441217341246755,-0.23965945523550267,-0.2842541944389123
AT2G37070,-0.16336472515949563,-0.09364330789238581,-0.22134686675857435,-0.13460340229207354,-0.06896711079844334,-0.2118472465111744,-0.1391844377611096,-0.16251396243768576
265466_at,-0.04124700903600313,-0.010776587774267215,0.10552885911780199,-0.038957699630688215,0.04884212049867824,0.05860900936144939,-0.05338055115687122,-0.01728000145376633
AT2G37210,0.8002472531248237,0.8550221491975509,0.267673018655424,0.2969041687009965,0.28530509371153884,0.4183668591542792,0.1742442671921963,0.05704561387329828
