AT1G33265 XBCP3 
AT1G33270 XCP2 
AT1G33290 XF1 
AT1G33300 XIA 
AT1G33320 XIB 
AT1G33330 XIC 
AT1G33340 XIE 
AT1G33350 XLG3 
AT1G33360 XRN3 
AT1G33370 XRN4 
AT1G33380 XTH17 
AT1G33400 XTH28 
AT1G33415 XTH30 
AT1G33420 XTH33 
AT1G33430 XTH8 
AT1G33440 XW6 
AT1G33450 XXT5 
AT1G33460 XYL1 
AT1G33470 Y14 
AT1G33475 YAB2 
AT1G33480 YDA 
AT1G33490 YSL7 
AT1G33500 YSL8 
AT1G33510 YUC10 
AT1G33530 YUC11 
AT1G33550 YUC3 
AT1G33570 YUC9 
AT1G33580 Z-ISO 
AT1G33590 ZCF125 
AT1G33600 ZCF37 
AT1G33607 ZCF61 
AT1G33610 ZCW7 
AT1G33612 ZF14 
AT1G33615 ZFHD1 
AT1G33640 ZFP1 
AT1G33660 ZFP4 
AT1G33670 ZFP5 
AT1G33680 ZFP6 
AT1G33700 ZFP7 
AT1G33709 ZIGA4 
AT1G33710 ZIP10 
AT1G33740 ZIP11 
AT1G33743 ZIP4 
AT1G33750 ZIP4 
AT1G33760 ZIP5 
AT1G33770 ZKT 
AT1G33780 ZML2 
AT1G33785 ZW18 
AT1G33790 ZW2 
AT1G33800 ZW9 
AT1G33810 ZYP1a 
AT1G33811 ZYP1b 
AT1G33813 bHLH115 
AT1G33817 bZIP 
AT1G33820 bZIP4 
AT1G33830 bZIP44 
AT1G33835 bZIP52 
AT1G33840 bZIP58 
AT1G33850 bZIP68 
AT1G33855 cICDH 
AT1G33860 chr31 
AT1G33870 ddf2 
AT1G33880 delta-ADR 
AT1G33890 eIF4E3 
AT1G33900 LNO1 
AT1G33910 EMB1075 
AT1G33925 emb1129 
AT1G33930 emb1220 
AT1G33940 emb1273 
AT1G33950 EMB1303 
AT1G33970 emb1427 
AT1G34010 emb1473 
AT1G34020 emb1507 
AT1G34030 emb1688 
AT1G34040 GLE1 
AT1G34041 emb2004 
AT1G34042 emb2170 
AT1G34044 emb2184 
AT1G34046 emb2191 
AT1G34047 emb2204 
AT1G34050 emb2386 
AT1G34060 emb2394 
AT1G34070 emb2411 
AT1G34080 ftsh10 
AT1G34090 hemb2 
AT1G34095 iqd32 
AT1G34097 iqd8 
AT1G34100 mMDH1 
AT1G34110 mtACP2 
AT1G34150 mtLPD1 
AT1G34160 pde194 
AT1G34200 scpl18 
AT1G34220 scpl2 
AT1G34230 scpl3 
AT1G34240 scpl31 
AT1G34250 scpl4 
AT1G34270 scpl44 
AT1G34280 scpl5 
AT1G34281 scpl50 
AT1G34300 scpl6 
AT1G34315 sks12 
AT1G34320 sks14 
AT1G34330 sks18 
AT1G34340 sks5 
AT1G34350 sks7 
AT1G34360 sks8 
AT1G34380 ty2 
AT1G34392 3BETAHSD/D2 
AT1G34400 AAO3 
AT1G34405 AAT 
AT1G34418 ABCA1 
AT1G34419 ABCB1 
AT1G34420 ABCB4 
AT1G34440 ABH1 
AT1G34470 ABI4 
AT1G34480 ABI5 
AT1G34490 ABIL1 
AT1G34500 ACA2 
AT1G34510 ACA4 
AT1G34520 ACD11 
AT1G34530 ACHT3 
AT1G34545 ACL 
AT1G34560 ACO1 
AT1G34570 ACO3 
AT1G34575 ACR5 
AT1G34580 ACS4 
AT1G34590 ACT1 
AT1G34600 ACT9 
AT1G34610 ACX5 
AT1G34620 ADC1 
AT1G34630 ADF5 
AT1G34640 ADF6 
AT1G34660 ADK 
AT1G34680 AFO 
AT1G34690 AFR 
AT1G34700 AGD7 
AT1G34710 AGL17 
AT1G34720 AGL20 
AT1G34730 AGL29 
AT1G34740 AGL30 
AT1G34750 AGL33 
AT1G34770 AGL41 
AT1G34792 AGL44 
AT1G34795 AGL46 
AT1G34797 AGL48 
AT1G34800 AGL6 
AT1G34803 AGL61 
AT1G34805 AGL88 
AT1G34808 AGL95 
AT1G34810 AGO4 
AT1G34813 AGO5 
AT1G34815 AGO6 
AT1G34818 AGP16 
AT1G34820 AGP17 
AT1G34823 AGP2 
AT1G34825 AGP26 
AT1G34828 AGP30 
AT1G34830 AGP9 
AT1G34836 AGT 
AT1G34840 AGT3 
AT1G34842 AHL22 
AT1G34844 AIB 
AT1G34850 AIR3 
AT1G34860 AIR9 
AT1G34904 AKR2B 
AT1G34910 AL6 
AT1G34930 ALB3 
AT1G34967 ALD1 
AT1G35030 ALDH11A3 
AT1G35035 ALDH6B2 
AT1G35040 ALE2 
AT1G35050 ALG3 
AT1G35060 ALPHA-VPE 
AT1G35080 ALS3 
AT1G35090 AMS 
AT1G35100 AMT2 
AT1G35110 ANNAT3 
AT1G35115 ANNAT4 
AT1G35120 AP19 
AT1G35130 AP4.3A 
AT1G35143 APC10 
AT1G35146 APC2 
AT1G35150 APG10 
AT1G35170 APG2 
AT1G35180 APG9 
AT1G35181 APK 
AT1G35183 APK2B 
AT1G35186 APL4 
AT1G35190 AR781 
AT1G35200 ARA4 
AT1G35210 ARABIDILLO-1 
AT1G35220 ARAC1 
AT1G35242 ARAC9 
AT1G35250 ARAD1 
AT1G35255 ARASP 
AT1G35270 ARD3 
AT1G35280 ARF10 
AT1G35290 ARF11 
AT1G35300 ARF1A1C 
AT1G35320 ARF3 
AT1G35330 ARFB1A 
AT1G35333 ARI10 
AT1G35340 ARI11 
AT1G35350 ARI2 
AT1G35360 ARI7 
AT1G35365 ARI9 
AT1G35370 ARL 
AT1G35375 ARP 
AT1G35380 ARPC1A 
AT1G35390 ARPC1B 
AT1G35400 ARPN 
AT1G35405 ARSK1 
AT1G35410 AS1 
AT1G35420 ASA2 
AT1G35430 ASE1 
AT1G35435 ASHH3 
AT1G35450 ASHR2 
AT1G35460 ASL5 
AT1G35461 ASP1 
AT1G35465 AT-P4H-1 
AT1G35470 PDE345 
AT1G35480 PDE331 
AT1G35490 ABCG7 
AT1G35500 EMB3111 
AT1G35510 PAHX 
AT1G35513 PTR4 
AT1G35516 EMB2794 
AT1G35530 NMD3 
AT1G35535 EMB2816 
AT1G35537 REME1 
AT1G35545 LpxB 
AT1G35550 RIPK 
AT1G35560 ABCI4 
AT1G35570 ABCI5 
AT1G35590 NUB1 
AT1G35600 G3Pp5 
AT1G35610 SLO2 
AT1G35612 ABCG5 
AT1G35614 XYP2 
AT1G35617 MBR1 
AT1G35625 CML30 
AT1G35630 NERD 
AT1G35640 DAZ1 
AT1G35645 Kin3 
AT1G35647 ALMT6 
AT1G35650 TRM26 
AT1G35660 cPT1 
AT1G35663 STY8 
AT1G35680 P4H5 
AT1G35690 MSRA5 
AT1G35700 HBI1 
AT1G35710 RECA2 
AT1G35735 OZF1 
AT1G35740 RPT2b 
AT1G35745 TRM17 
AT1G35760 AAS 
AT1G35770 MAN2 
AT1G35780 QWRF3 
AT1G35790 SCAMP3 
AT1G35820 ERF53 
AT1G35830 BBX18 
AT1G35840 EC1.2 
AT1G35870 EC1.3 
AT1G35880 LST8-2 
AT1G35890 CSI1 
AT1G35900 PLAT2 
AT1G35910 TPPE 
AT1G35920 ALKBH2 
AT1G35930 RIBA2 
AT1G35940 NET2D 
AT1G35950 WAVH1 
AT1G35960 ACA7 
AT1G35970 CKA3 
AT1G35980 P4H13 
AT1G35990 PUB4 
AT1G35995 AtMT4b 
AT1G36010 SUVR5 
AT1G36020 LYK4 
AT1G36030 QWRF4 
AT1G36035 PRPL35 
AT1G36040 ASG1 
AT1G36050 SDR2 
AT1G36060 LAP1 
AT1G36070 RSZ22a 
AT1G36078 EXT6 
AT1G36080 CCP3 
AT1G36090 Phox1 
AT1G36095 MEF8 
AT1G36100 ESE2 
AT1G36105 FAP2 
AT1G36110 WEB1 
AT1G36120 SCAB1 
AT1G36130 BASS2 
AT1G36140 COPT6 
AT1G36150 OTLD1 
AT1G36185 CASP3 
AT1G36190 ABCG3 
AT1G36200 GLYI8 
AT1G36210 ESB1 
AT1G36220 MAC5B 
AT1G36225 UGT87A2 
AT1G36230 PBCP 
AT1G36240 EMB3147 
AT1G36250 BLOS1 
AT1G36260 NET4B 
AT1G36270 MUG2 
AT1G36272 SWAP70 
AT1G36280 EMB2785 
AT1G36290 PMEI5 
AT1G36300 5PTase14 
AT1G36305 MRL7-L 
AT1G36310 EMB2795 
AT1G36320 PFA-DSP2 
AT1G36330 AUG2 
AT1G36350 PRPL28 
AT1G36360 BBX12 
AT1G36380 GALS1 
AT1G36390 LYK5 
AT1G36395 CRL1 
AT1G36400 CRL2 
AT1G36403 PP2CG1 
AT1G36406 EMB3113 
AT1G36420 WDR55 
AT1G36430 RWA3 
AT1G36440 CCP1 
AT1G36441 ATL9 
AT1G36445 MORF6 
AT1G36450 PGSIP7 
AT1G36460 SAMTL 
AT1G36470 LOG2 
AT1G36480 EMB3114 
AT1G36485 ABS2 
AT1G36490 CASP1 
AT1G36495 TRM27 
AT1G36500 FBA6 
AT1G36510 ACR10 
AT1G36520 LOG3 
AT1G36530 ABCI16 
AT1G36540 ABCG2 
AT1G36550 MAKR3 
AT1G36560 NAKR2 
AT1G36570 ZAT11 
AT1G36580 UMAMIT13 
AT1G36590 UMAMIT12 
AT1G36595 AKR4C8 
AT1G36600 ChlAKR 
AT1G36605 AKR4C10 
AT1G36610 APD1 
AT1G36620 APD4 
AT1G36622 APD3 
AT1G36630 DREB19 
AT1G36640 NATA1 
AT1G36650 EULS3 
AT1G36660 SWEET9 
AT1G36670 EMB2799 
AT1G36675 APC7 
AT1G36680 WTF9 
AT1G36690 SAC3A 
AT1G36700 ABCG1 
AT1G36710 MAKR4 
AT1G36720 TRM18 
AT1G36730 UMAMIT14 
AT1G36740 ACR9 
AT1G36745 HESO1 
AT1G36750 eIF6B 
AT1G36756 WLIM2a 
AT1G36763 PXN 
AT1G36770 CLC2 
AT1G36775 AtCaN2 
AT1G36790 ASG8 
AT1G36795 CTEXP 
AT1G36800 UMAMIT11 
AT1G36810 SIB2 
AT1G36830 ORS1 
AT1G36840 AUG1 
AT1G36850 WIH2 
AT1G36880 TPR15 
AT1G36890 OXS2 
AT1G36910 AtMT4a 
AT1G36915 FBH4 
AT1G36920 ASL15 
AT1G36922 POP4 
AT1G36925 LSM6B 
AT1G36927 5PTase12 
AT1G36933 LARP6b 
AT1G36936 EML4 
AT1G36940 WRKY12 
AT1G36942 AHG11 
AT1G36950 ASG3 
AT1G36960 SAUR36 
AT1G36970 TCP9 
AT1G36975 PLIM2a 
AT1G36980 TRM13 
AT1G36990 ATI1 
AT1G36992 BPS2 
AT1G37000 LCBK2 
AT1G37007 SLD2 
AT1G37010 LRB1 
AT1G37012 SDH8 
AT1G37015 RS31a 
AT1G37020 ROPGAP3 
AT1G37030 GulLO5 
AT1G37035 GulLO2 
AT1G37036 GulLO6 
AT1G37037 ASY3 
AT1G37038 PTI1-4 
AT1G37040 SDR3 
AT1G37045 SDR5 
AT1G37050 UPB1 
AT1G37057 POP1 
AT1G37060 DIM1A 
AT1G37063 Tic20-II 
AT1G37070 SETH6 
AT1G37080 NET3C 
AT1G37090 ATATH8 
AT1G37095 ATC 
AT1G37100 ATCHX13 
AT1G37110 ATCHX7 
AT1G37113 ATCHX8 
AT1G37120 ATCOAE 
AT1G37160 ATCS 
AT1G37162 ATCSLC08 
AT1G37170 ATCTH 
AT1G37180 ATG18C 
AT1G37190 ATG8D 
AT1G37200 ATG8E 
AT1G37210 ATGA2OX3 
AT1G37275 ATH9 
AT1G37340 ATHM3 
AT1G37405 ATMAK3 
AT1G37471 ATMAP65-6 
AT1G37537 ATNTH1 
AT1G37603 ATP3 
AT1G37669 ATPMEPCRD 
AT1G37735 ATPP2-B3 
AT1G37801 ATRER1C1 
AT1G37867 ATSERAT3;1 
AT1G37933 ATSLY1 
AT1G37999 ATX1 
AT1G38065 ATZW10 
AT1G38131 AUR2 
AT1G38140 AUR3 
AT1G38149 AUX1 
AT1G38158 AXL 
AT1G38167 AXS1 
AT1G38176 ArRABA1h 
AT1G38185 At17.1 
AT1G38194 AtIPCS2 
AT1G38203 AtIPCS3 
AT1G38212 AtPOT1a 
AT1G38221 BAG6 
AT1G38230 BAM6 
AT1G38240 BAM7 
AT1G38250 BAP2 
AT1G38260 BAS1 
AT1G38270 BAT1 
AT1G38280 BEN1 
AT1G38290 BGAL8 
AT1G38300 BGAL9 
AT1G38310 BGLU14 
AT1G38320 BGLU15 
AT1G38330 BGLU17 
AT1G38340 BGLU28 
AT1G38350 BGLU29 
AT1G38360 BGLU33 
AT1G38380 BHLH100 
AT1G38390 BIK1 
AT1G38400 BIO2 
AT1G38410 BLH1 
AT1G38416 BLH4 
AT1G38423 BLH5 
AT1G38430 BLH7 
AT1G38440 BLH8 
AT1G38450 BOP2 
AT1G38460 BOR1 
AT1G38550 BPC1 
AT1G38630 BPC4 
AT1G38710 BPC7 
AT1G38790 BPM3 
AT1G38870 BRIZ1 
AT1G38950 BRIZ2 
AT1G39030 BRK1 
AT1G39110 BRL2 
AT1G39190 BRM 
AT1G39270 BRXL1 
AT1G39350 BSL3 
AT1G39430 BUBR1 
AT1G39510 BZIP17 
AT1G39511 BZIP27 
AT1G39513 BZIP34 
AT1G39515 C4H 
AT1G39590 CAC3 
AT1G39670 CAD2 
AT1G39750 CAD3 
AT1G39830 CAF1 
AT1G39910 CALS5 
AT1G39990 CAM2 
AT1G40069 CAM5 
AT1G40070 CAMBP25 
AT1G40071 CAND1 
AT1G40072 CAO 
AT1G40073 CAS1 
AT1G40074 CAT5 
AT1G40075 CAX1 
AT1G40076 CB5-B 
AT1G40077 CB5-C 
AT1G40078 CCA1 
AT1G40079 CCD7 
AT1G40080 GRP7 
AT1G40081 CCR2 
AT1G40083 CCT1 
AT1G40084 CDA1 
AT1G40085 CDC48B 
AT1G40087 CDC6 
AT1G40089 CDKB1;2 
AT1G40091 CDPMEK 
AT1G40093 CDS4 
AT1G40095 CDT1A 
AT1G40097 CESA10 
AT1G40099 CESA9 
AT1G40100 CHAL 
AT1G40101 CHI 
AT1G40103 CHL-CPN10 
AT1G40104 CHR34 
AT1G40105 CHR5 
AT1G40106 CHR8 
AT1G40107 CHX15 
AT1G40109 CHX21 
AT1G40112 CID7 
AT1G40113 CIPK13 
AT1G40115 CIPK16 
AT1G40117 CIPK22 
AT1G40118 CIPK3 
AT1G40119 CKB4 
AT1G40121 CKI1 
AT1G40123 CKS1 
AT1G40124 CKS2 
AT1G40125 CKX1 
AT1G40127 CKX2 
AT1G40129 CLASP 
AT1G40130 CLE16 
AT1G40131 CLE4 
AT1G40133 CLE42 
AT1G40135 CLE5 
AT1G40136 CLE6 
AT1G40137 CLE7 
AT1G40139 CLF 
AT1G40141 CLPB4 
AT1G40143 CLV3 
AT1G40150 CNGC11 
AT1G40230 CNGC12 
AT1G40310 CNGC14 
AT1G40390 CNGC15 
AT1G40470 CNGC3 
AT1G40630 CNGC6 
AT1G41115 CNX2 
AT1G41600 COAD 
AT1G41630 COI1 
AT1G41650 COL3 
AT1G41660 COP1 
AT1G41680 COPT4 
AT1G41690 COQ3 
AT1G41700 COR15A 
AT1G41710 COR15B 
AT1G41720 COR413-PM1 
AT1G41723 COS1 
AT1G41726 COV1 
AT1G41730 COX10 
AT1G41740 CP12-1 
AT1G41743 CPC 
AT1G41746 CPFTSY 
AT1G41750 CPK14 
AT1G41755 CPK16 
AT1G41760 CPK20 
AT1G41770 CPK24 
AT1G41775 CPK25 
AT1G41790 CPK6 
AT1G41795 CPL3 
AT1G41797 CPN60A 
AT1G41798 CPSF73-II 
AT1G41803 CPT 
AT1G41810 CPUORF7 
AT1G41820 CPZ 
AT1G41825 CPuORF1 
AT1G41827 CPuORF17 
AT1G41835 CPuORF52 
AT1G41840 CPuORF6 
AT1G41850 CR88 
AT1G41855 CRCK3 
AT1G41860 CRF5 
AT1G41870 CRK1 
AT1G41875 CRK3 
AT1G41880 CRR3 
AT1G41890 CRR4 
AT1G41893 CRR6 
AT1G41896 CSD2 
AT1G41900 CSLA07 
AT1G41910 CSLB01 
AT1G41920 CSLB02 
AT1G41930 CSLB03 
AT1G42003 CSLB04 
AT1G42040 CSLD1 
AT1G42045 CSP3 
AT1G42050 CSY3 
AT1G42060 CTF2A 
AT1G42070 CTF2B 
AT1G42080 CUTA 
AT1G42090 CVL1 
AT1G42100 CXIP2 
AT1G42110 CXIP4 
AT1G42120 CXXS2 
AT1G42130 CYCB1;4 
AT1G42140 CYCB2;1 
AT1G42150 CYCD2;1 
AT1G42160 CYCJ18 
AT1G42170 CYCP4;1 
AT1G42180 CYP5 
AT1G42190 CYP51G2 
AT1G42200 CYP704A1 
AT1G42210 CYP704A2 
AT1G42220 CYP705A13 
AT1G42230 CYP705A6 
AT1G42240 CYP705A8 
AT1G42250 CYP705A9 
AT1G42260 CYP707A2 
AT1G42270 CYP709B1 
AT1G42280 CYP709B2 
AT1G42290 CYP710A1 
AT1G42300 CYP710A2 
AT1G42310 CYP710A3 
AT1G42320 CYP710A4 
AT1G42350 CYP711A1 
AT1G42360 CYP712A1 
AT1G42365 CYP718 
AT1G42367 CYP71A12 
AT1G42370 CYP71A13 
AT1G42375 CYP71B6 
AT1G42377 CYP71B9 
AT1G42380 CYP76C1 
AT1G42385 CYP76C2 
AT1G42390 CYP76C3 
AT1G42393 CYP76C4 
AT1G42396 CYP78A6 
AT1G42400 CYP79B3 
AT1G42410 CYP81D6 
AT1G42420 CYP81D7 
AT1G42430 CYP82F1 
AT1G42440 CYP86A8 
AT1G42450 CYP94C1 
AT1G42460 CYP96A1 
AT1G42470 CYP96A5 
AT1G42480 CYP98A3 
AT1G42490 CYS2 
AT1G42500 CYSA 
AT1G42510 CYT1 
AT1G42515 CZF1 
AT1G42520 DAD1 
AT1G42525 DAD2 
AT1G42530 DAG2 
AT1G42570 DAL1 
AT1G42580 DAR2 
AT1G42590 DBP1 
AT1G42595 DEAR3 
AT1G42600 DEG2 
AT1G42602 DET2 
AT1G42605 DGK3 
AT1G42610 DGK5 
AT1G42620 DHDPS2 
AT1G42630 DL1D 
AT1G42635 DML1 
AT1G42650 DOF2.4 
AT1G42655 DOGT1 
AT1G42680 DOR 
AT1G42690 DOT1 
AT1G42695 DPE2 
AT1G42697 DRB2 
AT1G42698 DRD1 
AT1G42699 DREB2C 
AT1G42700 DRIP2 
AT1G42703 DRP3B 
AT1G42705 ADS2 
AT1G42710 DSK2 
AT1G42718 DTA2 
AT1G42727 DUF4 
AT1G42736 DUF5 
AT1G42740 DUF6 
AT1G42745 DWA1 
AT1G42780 E2F3 
AT1G42816 EBF1 
AT1G42852 ECP63 
AT1G42888 EDA12 
AT1G42924 EDA18 
AT1G42960 EDA2 
AT1G42980 EDA3 
AT1G43000 EDA4 
AT1G43005 EDE1 
AT1G43010 EEL 
AT1G43020 EER5 
AT1G43030 EIF2 
AT1G43040 EIL1 
AT1G43050 ELF3 
AT1G43060 ELF4 
AT1G43070 ELF4-L1 
AT1G43080 ELF4-L3 
AT1G43090 ELF8 
AT1G43100 EMB2001 
AT1G43110 EMB2219 
AT1G43120 SCY2 
AT1G43140 EMB2296 
AT1G43145 NST1 
AT1G43150 EMB2654 
AT1G43171 EMB2761 
AT1G43180 EMB2762 
AT1G43195 EMB2763 
AT1G43200 EMB2765 
AT1G43205 EMB2766 
AT1G43210 EMB2777 
AT1G43220 EMB93 
AT1G43230 EMB975 
AT1G43240 EME1A 
AT1G43245 EME1B 
AT1G43250 ENOC 
AT1G43260 ENODL11 
AT1G43270 ENODL14 
AT1G43280 ENODL20 
AT1G43290 EPF1 
AT1G43300 EPR1 
AT1G43310 ER 
AT1G43320 ERD15 
AT1G43330 ERD7 
AT1G43387 ERF13 
AT1G43415 ERF15 
AT1G43444 ERF38 
AT1G43502 ERO2 
AT1G43570 ERS1 
AT1G43575 ETC2 
AT1G43580 ETFQO 
AT1G43590 ETG1 
AT1G43600 ETL1 
AT1G43610 ETT 
AT1G43624 EXGT-A3 
AT1G43630 EXL7 
AT1G43650 EXL5 
AT1G43660 EXO70H2 
AT1G43665 EXO70H5 
AT1G43666 EXO70H8 
AT1G43667 EXP3 
AT1G43670 EXPA15 
AT1G43675 EXPA4 
AT1G43680 EXPA6 
AT1G43690 EXPA8 
AT1G43715 EXPB1 
AT1G43720 EXPB4 
AT1G43722 EYA 
AT1G43723 FAC1 
AT1G43724 FACE2 
AT1G43725 FAD3 
AT1G43730 FAH1 
AT1G43740 FBA1 
AT1G43745 FC2 
AT1G43750 FD3 
AT1G43755 FEI2 
AT1G43760 FER4 
AT1G43763 FES1 
AT1G43765 FHY1 
AT1G43766 FIO1 
AT1G43770 FIP1 
AT1G43775 FIS2 
AT1G43777 FLA16 
AT1G43781 FLA3 
AT1G43785 FLA6 
AT1G43800 FLA7 
AT1G43810 FLA8 
AT1G43820 FPA 
AT1G43830 FRA8 
AT1G43835 FRK1 
AT1G43840 FRS2 
AT1G43845 FRS3 
AT1G43860 FRU 
AT1G43870 FT1 
AT1G43880 FTSZ2-1 
AT1G43883 FUC1 
AT1G43886 FUM1 
AT1G43895 FUS12 
AT1G43897 FUT10 
AT1G43900 FUT2 
AT1G43910 FUT4 
AT1G43920 FUT5 
AT1G43930 FVE 
AT1G43940 FZF 
AT1G43960 GAD3 
AT1G43970 GAD4 
AT1G43980 GAE4 
AT1G43990 GAMMA-TIP 
AT1G43995 GATA13 
AT1G43997 GATA2 
AT1G44000 GATA20 
AT1G44010 GAUT10 
AT1G44020 GAUT2 
AT1G44030 GAUT7 
AT1G44040 GBF3 
AT1G44045 GC1 
AT1G44050 GC4 
AT1G44060 GCL2 
AT1G44070 GCP1 
AT1G44075 GDCH 
AT1G44080 GDI1 
AT1G44085 GDU4 
AT1G44094 GEA6 
AT1G44120 GEK1 
AT1G44125 GEM 
AT1G44130 GGPS2 
AT1G44140 GGPS4 
AT1G44150 GH3.1 
AT1G44160 GH3.3 
AT1G44180 GH3.9 
AT1G44191 GH9B10 
AT1G44224 GH9B11 
AT1G44286 GH9B12 
AT1G44382 GH9B8 
AT1G44414 GH9B9 
AT1G44478 GIK 
AT1G44510 GK-1 
AT1G44542 GLDP2 
AT1G44608 GLR2 
AT1G44641 GLR2.2 
AT1G44674 GLR2.3 
AT1G44707 GLR2.7 
AT1G44740 GLR2.8 
AT1G44760 GLR2.9 
AT1G44770 GLR3.5 
AT1G44780 GLR5 
AT1G44790 GLTP1 
AT1G44800 GLU2 
AT1G44810 GLX2-1 
AT1G44820 GLX2-5 
AT1G44830 GLY1 
AT1G44835 GONST1 
AT1G44840 GOS12 
AT1G44850 GP-ALPHA1
AT1G44860 GPAT6 
AT1G44870 GPDHC1 
AT1G44875 GPRI1 
AT1G44880 GPS1 
AT1G44890 GPT 
AT1G44920 GPX1 
AT1G44940 GPX2 
AT1G44941 GPX3 
AT1G44960 GPX4 
AT1G44970 GR-RBP1 
AT1G44990 GRF1 
AT1G45000 GRF3 
AT1G45010 GRF6 
AT1G45015 GRF9 
AT1G45020 GRF9 
AT1G45030 GRL 
AT1G45035 GRP-3 
AT1G45040 GRP23 
AT1G45063 GRP2B 
AT1G45070 GRP3S 
AT1G45080 GRP9 
AT1G45090 GRV2 
AT1G45100 GSL03 
AT1G45110 GSL8 
AT1G45120 GSTF10 
AT1G45140 GSTF3 
AT1G45150 GSTF8 
AT1G45160 GSTF9 
AT1G45163 GSTU1 
AT1G45165 GSTU2 
AT1G45170 GSTU3 
AT1G45180 GSTU4 
AT1G45191 GSTU5 
AT1G45207 GSTU6 
AT1G45211 GSTU7 
AT1G45215 GSTZ1 
AT1G45221 GSTZ2 
AT1G45223 GT13 
AT1G45225 GUN1 
AT1G45227 GUT15 
AT1G45229 GlcNAc1pUT2 
AT1G45230 GolS1 
AT1G45231 HA1 
AT1G45234 HA5 
AT1G45236 HA6 
AT1G45238 HAI3 
AT1G45240 HAM1 
AT1G45242 HAT9 
AT1G45243 HB-3 
AT1G45244 HB-7 
AT1G45246 HB1 
AT1G45248 HB17 
AT1G45256 HB21 
AT1G45332 HB21 
AT1G45403 HB22 
AT1G45545 HB24 
AT1G45688 HB4 
AT1G45760 HB6 
AT1G45832 HBT 
AT1G45904 HCS1 
AT1G46048 HDG3 
AT1G46120 HDT4 
AT1G46192 HEMA3 
AT1G46336 HEMD 
AT1G46552 HEME2 
AT1G46554 HEN2 
AT1G46624 HHP3 
AT1G46696 HIS1-3 
AT1G46840 HIS4 
AT1G46912 HK1 
AT1G46984 HMA4 
AT1G47265 HMG2 
AT1G47271 HMGB4 
AT1G47278 HO2 
AT1G47280 HOL1 
AT1G47300 HOL2 
AT1G47310 HOL3 
AT1G47317 HOS1 
AT1G47320 HPT1 
AT1G47330 HRD 
AT1G47340 ERF71 
AT1G47350 HSFA2 
AT1G47360 HSFB3 
AT1G47370 HSI2 
AT1G47380 HSK 
AT1G47389 HSP60-2 
AT1G47390 HSP70T-2 
AT1G47395 HSPRO2 
AT1G47400 HTA8 
AT1G47405 HUB1 
AT1G47410 HVA22F 
AT1G47430 HVA22J 
AT1G47435 HVT1 
AT1G47440 HXK2 
AT1G47450 IAA13 
AT1G47460 IAA20 
AT1G47465 IAA32 
AT1G47470 IAA8 
AT1G47480 IBH1 
AT1G47485 IBR5 
AT1G47495 ICK1 
AT1G47497 IDD4 
AT1G47520 IDD5 
AT1G47530 IDH2 
AT1G47540 IKU1 
AT1G47565 IMB1 
AT1G47570 INH3 
AT1G47578 INT1 
AT1G47580 INT3 
AT1G47595 IPMI2 
AT1G47606 IPT2 
AT1G47610 IQD14 
AT1G47625 IQD29 
AT1G47640 IQD6 
AT1G47650 IRE1A 
AT1G47655 IREG1 
AT1G47660 IRX12 
AT1G47670 IRX9 
AT1G47680 ISA1 
AT1G47690 ISPD 
AT1G47700 ITPK4 
AT1G47705 Iqd4 
AT1G47710 JAL22 
AT1G47730 JAL23 
AT1G47740 JAR1 
AT1G47765 JAZ7 
AT1G47770 JOSL 
AT1G47780 KAO2 
AT1G47783 KCS10 
AT1G47786 KCS11 
AT1G47790 KCS12 
AT1G47800 KCS13 
AT1G47810 KCS8 
AT1G47813 KCS9 
AT1G47816 KEA4 
AT1G47820 KIS 
AT1G47830 KPHMT1 
AT1G47860 KT1 
AT1G47880 KT1 
AT1G47885 KT2 
AT1G47900 KUP11 
AT1G47910 LAC2 
AT1G47915 LAC3 
AT1G47920 LAC5 
AT1G47930 LAC6 
AT1G47940 LACS1 
AT1G47946 LACS8 
AT1G47950 LAX2 
AT1G47970 LBD10 
AT1G47980 LBD11 
AT1G48010 LBD13 
AT1G48040 LBD14 
AT1G48060 LBD15 
AT1G48070 LBD16 
AT1G48080 LBD18 
AT1G48090 LBD19 
AT1G48095 LBD8 
AT1G48100 LBD9 
AT1G48120 LCD1 
AT1G48140 LCR10 
AT1G48145 LCR14 
AT1G48150 LCR29 
AT1G48160 LCR32 
AT1G48170 LCR35 
AT1G48180 LCR40 
AT1G48190 LCR49 
AT1G48195 LCR5 
AT1G48200 LCR50 
AT1G48210 LCR51 
AT1G48220 LCR60 
AT1G48230 LCR62 
AT1G48250 LCR68 
AT1G48268 LCR69 
AT1G48280 LCR71 
AT1G48290 LCR72 
AT1G48300 LCR73 
AT1G48315 LCR75 
AT1G48320 LCR76 
AT1G48325 LCR81 
AT1G48330 LCR82 
AT1G48340 LCR84 
AT1G48350 LCR9 
AT1G48360 LCV1 
AT1G48390 LCV3 
AT1G48400 LEA 
AT1G48405 LEA18 
AT1G48422 LEW3 
AT1G48430 LGT5 
AT1G48440 LHB1B1 
AT1G48450 LHB1B2 
AT1G48460 LHCB2.1 
AT1G48490 LHCB2.2 
AT1G48510 LHCB4.3 
AT1G48530 LHW 
AT1G48540 LIP1 
AT1G48550 LIP1 
AT1G48560 LIS 
AT1G48570 LKP2 
AT1G48580 LLG2 
AT1G48590 LOG1 
AT1G48610 LOJ 
